,ID,Probability,Mean,Sigma,Mean_Error,Sigma_Error,Determinant
240,24930,0.1267521060868263,5.179506412013684,0.47096906582684567,0.014814801837980401,0.010683825878331986,2.505050658885041e-08
241,24937,0.1750800762669452,5.702869937669403,0.3464684624688768,0.011133724013118506,0.007888361665114647,7.711719846973903e-09
242,24946,0.10790836096882948,5.420787210741329,0.5961017807086497,0.0192904770570552,0.012995619396149266,6.274605433102022e-08
243,25,0.17857727706724105,5.329846387194029,0.3344768889033411,0.0103770938001773,0.007436280740169224,5.952355120049448e-09
244,2612,inf,2.7599184547970217,1.276630487714999e-05,inf,inf,inf
245,28,0.23805475720145436,4.157922140464088,0.25266878758231076,0.008058311006477638,0.005530184536695918,1.985038737954178e-09
246,3000,0.11789290796257516,6.090776644788861,0.5223817509703168,0.016236021864105415,0.01175147821911624,3.6397807048094386e-08
247,35,0.11662893345138577,5.315364592889303,0.5292914028822228,0.01657830696564517,0.0117217438261221,3.773571385157679e-08
248,3898,0.018218146058025457,5.458176170454873,0.9885706483541993,0.024101078968273248,0.017272551099142414,1.733121897827474e-07
249,42,0.13371234117951616,4.074547388012869,0.46027618967443334,0.014390059927602407,0.010191849605844702,2.150997755539008e-08
250,4641,0.7348993452590612,2.5036572857796613,0.07977971705945776,0.0025905835071805125,0.0018111115330482785,2.2015522816649616e-11
251,4753,0.1919710489364055,6.205694717188166,0.31870526005059013,0.010129479212803966,0.006936096689912211,4.9359581528561275e-09
252,503,inf,7.817015744338719,0.1265466330715396,inf,inf,inf
253,5505,0.18746790752381143,4.617490745529383,0.31251465142658585,0.00983598004701032,0.007257233541324374,5.093845451207967e-09
254,58,0.11831135366962484,2.8460823610884147,0.5105968647824114,0.01626691927455374,0.011858464056055238,3.7125030987238817e-08
255,5958,0.12624511475340505,5.862411287269888,0.49711077067191084,0.015928395992750474,0.011170368241424306,3.166035617799491e-08
256,62,0.1600189688483063,4.6811769141480255,0.3906512717265554,0.012251775968387484,0.008644602479846105,1.121704570424609e-08
257,67,0.3181229253221492,7.4854349122159105,0.28800644129513653,0.010131856587636904,0.0073447391048701936,5.5289603354120355e-09
258,7341,0.32101518278652447,2.75578255363109,0.19345266598547167,0.0060622331240798724,0.004207751945438105,6.502119835479969e-10
259,7431,0.11572275824116118,4.253169394009507,0.5205900224977411,0.016502481495545458,0.011700771478634657,3.728625417157541e-08
260,787,inf,7.781234390258485,0.1698373804489993,inf,inf,inf
261,8462,0.11025316898091342,5.52256352228601,0.5231813919545056,0.017255951104183657,0.011694102473526535,4.0719607397330616e-08
262,8582,inf,1.9963764420947028,6.42379149044623e-05,inf,inf,inf
263,8744,0.3142758975680115,4.879529490266346,0.19768689622120858,0.006273560608871226,0.0044328164244645495,7.734385307799686e-10
264,91,0.1307594339242417,5.469281500413744,0.4754022692780006,0.015174177524897851,0.0103911790941102,2.486371300516108e-08
265,99,0.13112531628647817,5.070203118399338,3.0371945506989952,inf,inf,
