,Unnamed: 0,runstring,t,t_shadow
21994,21994,0021994.bin,10.6001503936,10.6001503936
22030,22030,0022030.bin,200.571372494,200.571372494
22035,22035,0022035.bin,20.299333634,20.299333634
22043,22043,0022043.bin,10.877081801,10.877081801
22044,22044,0022044.bin,50.5412366435,50.5412366435
22045,22045,0022045.bin,57.883052604,57.883052604
22047,22047,0022047.bin,3.49874157519,3.49874157519
22051,22051,0022051.bin,19.017340931,19.017340931
22064,22064,0022064.bin,25.045291685,25.045291685
22087,22087,0022087.bin,56.4648523373,56.4648523373
22094,22094,0022094.bin,61.9727362044,61.9727362044
22096,22096,0022096.bin,20.1610687552,20.1610687552
22103,22103,0022103.bin,15.4151602077,15.4151602077
22104,22104,0022104.bin,9.21428596161,9.21428596161
22107,22107,0022107.bin,12.540046797,12.540046797
22114,22114,0022114.bin,12.0897122473,12.0897122473
22118,22118,0022118.bin,148.990838057,148.990838057
22123,22123,0022123.bin,151.518145773,151.518145773
22126,22126,0022126.bin,180.756129014,180.756129014
22139,22139,0022139.bin,10.5999196611,10.5999196611
22152,22152,0022152.bin,320.151844957,320.151844957
22167,22167,0022167.bin,4.71117374241,4.71117374241
22189,22189,0022189.bin,94.6046088163,94.6046088163
22194,22194,0022194.bin,13.2675083844,13.2675083844
22199,22199,0022199.bin,43.9590919386,43.9590919386
22210,22210,0022210.bin,3017.4387433,3017.4387433
22216,22216,0022216.bin,184.912137405,184.912137405
22227,22227,0022227.bin,44.0633669258,44.0633669258
22229,22229,0022229.bin,204.693596895,204.693596895
22232,22232,0022232.bin,10.0109227892,10.0109227892
22242,22242,0022242.bin,130.215343507,130.215343507
22246,22246,0022246.bin,138.110925631,138.110925631
22261,22261,0022261.bin,49.5018851115,49.5018851115
22265,22265,0022265.bin,74.0624170241,74.0624170241
22267,22267,0022267.bin,205.005487287,205.005487287
22271,22271,0022271.bin,46.5920543847,46.5920543847
22274,22274,0022274.bin,64.7434821821,64.7434821821
22276,22276,0022276.bin,75.5172411186,75.5172411186
22277,22277,0022277.bin,92.0753809246,92.0753809246
22279,22279,0022279.bin,126.993650108,126.993650108
22284,22284,0022284.bin,50.9915247342,50.9915247342
22285,22285,0022285.bin,262.786555125,262.786555125
22311,22311,0022311.bin,10.2537398052,10.2537398052
22312,22312,0022312.bin,57.5386052696,57.5386052696
22323,22323,0022323.bin,6.09681467642,6.09681467642
22338,22338,0022338.bin,93.4268158885,93.4268158885
22347,22347,0022347.bin,45.5857802722,45.5857802722
22354,22354,0022354.bin,27.7473323893,27.7473323893
22356,22356,0022356.bin,6.20072828586,6.20072828586
22363,22363,0022363.bin,95.5052601195,95.5052601195
22368,22368,0022368.bin,248.237110144,248.237110144
22387,22387,0022387.bin,2613.35222738,2613.35222738
22392,22392,0022392.bin,34.5707571952,34.5707571952
22397,22397,0022397.bin,466.015055946,466.015055946
22399,22399,0022399.bin,16.7316077884,16.7316077884
22403,22403,0022403.bin,67.1342714415,67.1342714415
22404,22404,0022404.bin,21.9621338954,21.9621338954
22408,22408,0022408.bin,50.0562489436,50.0562489436
22416,22416,0022416.bin,9.31834915602,9.31834915602
22417,22417,0022417.bin,10.8079956919,10.8079956919
22428,22428,0022428.bin,79.3625470158,79.3625470158
22438,22438,0022438.bin,87.8149156667,87.8149156667
22441,22441,0022441.bin,14.9648869097,14.9648869097
22446,22446,0022446.bin,25.0445808551,25.0445808551
22456,22456,0022456.bin,113.899652097,113.899652097
22469,22469,0022469.bin,40.8763432944,40.8763432944
22473,22473,0022473.bin,121.828286504,121.828286504
22478,22478,0022478.bin,22.5166591337,22.5166591337
22481,22481,0022481.bin,47.8383629386,47.8383629386
22484,22484,0022484.bin,18.1862063054,18.1862063054
22488,22488,0022488.bin,57.5727460783,57.5727460783
22490,22490,0022490.bin,11.6047397869,11.6047397869
22494,22494,0022494.bin,51.476531576,51.476531576
22506,22506,0022506.bin,32.042747171,32.042747171
22509,22509,0022509.bin,22.9669725188,22.9669725188
22515,22515,0022515.bin,11.2928563281,11.2928563281
22522,22522,0022522.bin,30.7264968977,30.7264968977
22528,22528,0022528.bin,36.544581657,36.544581657
22530,22530,0022530.bin,116.255233023,116.255233023
22532,22532,0022532.bin,11.8814809303,11.8814809303
22534,22534,0022534.bin,134.58025857,134.58025857
22537,22537,0022537.bin,70.7715882625,70.7715882625
22542,22542,0022542.bin,17.2858560231,17.2858560231
22546,22546,0022546.bin,70.4244759754,70.4244759754
22550,22550,0022550.bin,2.25164530168,2.25164530168
22559,22559,0022559.bin,20.438190825,20.438190825
22560,22560,0022560.bin,16.2466031727,16.2466031727
22562,22562,0022562.bin,32.2854061821,32.2854061821
22563,22563,0022563.bin,6.47786591507,6.47786591507
22568,22568,0022568.bin,16.4192208496,16.4192208496
22584,22584,0022584.bin,11.4311281988,11.4311281988
22593,22593,0022593.bin,127.163395686,127.163395686
22594,22594,0022594.bin,626.898422825,626.898422825
22597,22597,0022597.bin,118.679425851,118.679425851
22609,22609,0022609.bin,121.13955447,121.13955447
22612,22612,0022612.bin,68.6584898858,68.6584898858
22613,22613,0022613.bin,144.175810305,144.175810305
22624,22624,0022624.bin,46.7653631799,46.7653631799
22625,22625,0022625.bin,146.945911289,146.945911289
22626,22626,0022626.bin,60.4831973544,60.4831973544
22632,22632,0022632.bin,22.6550681707,22.6550681707
22637,22637,0022637.bin,13.3713246916,13.3713246916
22638,22638,0022638.bin,14.1676634848,14.1676634848
22653,22653,0022653.bin,56.0491256326,56.0491256326
22658,22658,0022658.bin,58.3695893864,58.3695893864
22660,22660,0022660.bin,114.349952108,114.349952108
22661,22661,0022661.bin,45.3794762997,45.3794762997
22662,22662,0022662.bin,87.2260653637,87.2260653637
22673,22673,0022673.bin,24.5945523306,24.5945523306
22687,22687,0022687.bin,162.327739427,162.327739427
22696,22696,0022696.bin,143.933384011,143.933384011
22698,22698,0022698.bin,86.8429556364,86.8429556364
22714,22714,0022714.bin,5.43860558727,5.43860558727
22716,22716,0022716.bin,54.5249406746,54.5249406746
22720,22720,0022720.bin,165.754771495,165.754771495
22723,22723,0022723.bin,29.1327543489,29.1327543489
22724,22724,0022724.bin,88.646111191,88.646111191
22726,22726,0022726.bin,29.1329692859,29.1329692859
22733,22733,0022733.bin,27.9899327763,27.9899327763
22738,22738,0022738.bin,79.7757462037,79.7757462037
22739,22739,0022739.bin,26.3271699697,26.3271699697
22741,22741,0022741.bin,0.796727696565,0.796727696565
22742,22742,0022742.bin,95.6048149302,95.6048149302
22743,22743,0022743.bin,23.4172413226,23.4172413226
22744,22744,0022744.bin,10.7733450689,10.7733450689
22751,22751,0022751.bin,73.9931161781,73.9931161781
22754,22754,0022754.bin,299.055870482,299.055870482
22757,22757,0022757.bin,10.3576625605,10.3576625605
22761,22761,0022761.bin,314.258392651,314.258392651
22776,22776,0022776.bin,18.3250935807,18.3250935807
22780,22780,0022780.bin,38.0704735769,38.0704735769
22789,22789,0022789.bin,6.44317855291,6.44317855291
22790,22790,0022790.bin,98.2765339567,98.2765339567
22792,22792,0022792.bin,10.4269351204,10.4269351204
22794,22794,0022794.bin,241.343932229,241.343932229
22800,22800,0022800.bin,56.1876697874,56.1876697874
22803,22803,0022803.bin,66.6806309736,66.6806309736
22805,22805,0022805.bin,68.8316835099,68.8316835099
22807,22807,0022807.bin,118.365875839,118.365875839
22812,22812,0022812.bin,1276.41340546,1276.41340546
22827,22827,0022827.bin,2.11300525645,2.11300525645
22833,22833,0022833.bin,109.325944137,109.325944137
22836,22836,0022836.bin,95.1227672609,95.1227672609
22840,22840,0022840.bin,361.163572847,361.163572847
22843,22843,0022843.bin,28.3709441648,28.3709441648
22855,22855,0022855.bin,5.61184247871,5.61184247871
22868,22868,0022868.bin,23972.3991447,23972.3991447
22869,22869,0022869.bin,202.822991306,202.822991306
22871,22871,0022871.bin,53.0349990606,53.0349990606
22876,22876,0022876.bin,140.087549248,140.087549248
22890,22890,0022890.bin,36.0612671036,36.0612671036
22897,22897,0022897.bin,5.26535128805,5.26535128805
22900,22900,0022900.bin,313.535551136,313.535551136
22910,22910,0022910.bin,18.2556889499,18.2556889499
22915,22915,0022915.bin,70.4928426504,70.4928426504
22930,22930,0022930.bin,47.0073497803,47.0073497803
22935,22935,0022935.bin,8.00186195767,8.00186195767
22937,22937,0022937.bin,226.75947525,226.75947525
22947,22947,0022947.bin,53.277638653,53.277638653
22948,22948,0022948.bin,1.45492257705,1.45492257705
22951,22951,0022951.bin,131.739758996,131.739758996
22959,22959,0022959.bin,31.3501132358,31.3501132358
22973,22973,0022973.bin,216.599851415,216.599851415
22996,22996,0022996.bin,79.9856994595,79.9856994595
23004,23004,0023004.bin,156.952006205,156.952006205
23008,23008,0023008.bin,7.30925394217,7.30925394217
23018,23018,0023018.bin,40.5281991272,40.5281991272
23019,23019,0023019.bin,519.666123305,519.666123305
23024,23024,0023024.bin,24.9758967149,24.9758967149
23029,23029,0023029.bin,8.59096681892,8.59096681892
23040,23040,0023040.bin,28.8905456028,28.8905456028
23043,23043,0023043.bin,42.746798634,42.746798634
23044,23044,0023044.bin,36.3730608499,36.3730608499
23061,23061,0023061.bin,61.7995375138,61.7995375138
23064,23064,0023064.bin,66.6137058707,66.6137058707
23066,23066,0023066.bin,385.658412753,385.658412753
23079,23079,0023079.bin,36.6137800284,36.6137800284
23089,23089,0023089.bin,3.84514775975,3.84514775975
23106,23106,0023106.bin,10.3921414788,10.3921414788
23108,23108,0023108.bin,153.250526492,153.250526492
23109,23109,0023109.bin,31.973614502,31.973614502
23111,23111,0023111.bin,233.716537878,233.716537878
23123,23123,0023123.bin,123.25176909,123.25176909
23124,23124,0023124.bin,417.280559973,417.280559973
23129,23129,0023129.bin,74.2356293069,74.2356293069
23130,23130,0023130.bin,27.2277877655,27.2277877655
23133,23133,0023133.bin,36.6155412921,36.6155412921
23145,23145,0023145.bin,23.6597485829,23.6597485829
23155,23155,0023155.bin,42.6427051016,42.6427051016
23156,23156,0023156.bin,72.8498171117,72.8498171117
23167,23167,0023167.bin,38.6229839891,38.6229839891
23171,23171,0023171.bin,145.768233478,145.768233478
23173,23173,0023173.bin,2.94445377378,2.94445377378
23174,23174,0023174.bin,207.880714035,207.880714035
23176,23176,0023176.bin,77.7332308405,77.7332308405
23191,23191,0023191.bin,37.0309879783,37.0309879783
23192,23192,0023192.bin,22.7937505996,22.7937505996
23197,23197,0023197.bin,103.853117065,103.853117065
23204,23204,0023204.bin,25.010126808,25.010126808
23210,23210,0023210.bin,29.0638100799,29.0638100799
23220,23220,0023220.bin,5.26535971797,5.26535971797
23243,23243,0023243.bin,58.3004785245,58.3004785245
23244,23244,0023244.bin,4.33008157792,4.33008157792
23250,23250,0023250.bin,19.5375034228,19.5375034228
23251,23251,0023251.bin,171.021941814,171.021941814
23265,23265,0023265.bin,66.4068212945,66.4068212945
23266,23266,0023266.bin,0.796731854503,0.796731854503
23271,23271,0023271.bin,20.4035447889,20.4035447889
23274,23274,0023274.bin,94.0849576439,94.0849576439
23276,23276,0023276.bin,8.41775721997,8.41775721997
23281,23281,0023281.bin,37.7932851009,37.7932851009
23288,23288,0023288.bin,143.481851455,143.481851455
23296,23296,0023296.bin,123.010211247,123.010211247
23298,23298,0023298.bin,18.7061196331,18.7061196331
23312,23312,0023312.bin,23.8330144818,23.8330144818
23316,23316,0023316.bin,3.94907555336,3.94907555336
23327,23327,0023327.bin,37.8625610719,37.8625610719
23331,23331,0023331.bin,25.0800890397,25.0800890397
23340,23340,0023340.bin,476.798464895,476.798464895
23384,23384,0023384.bin,128.621909881,128.621909881
23387,23387,0023387.bin,19.8490601067,19.8490601067
23389,23389,0023389.bin,89.6497705033,89.6497705033
23400,23400,0023400.bin,145.661692059,145.661692059
23405,23405,0023405.bin,185.432443257,185.432443257
23412,23412,0023412.bin,67.9656510011,67.9656510011
23416,23416,0023416.bin,6.99746456756,6.99746456756
23425,23425,0023425.bin,23.4519663786,23.4519663786
23433,23433,0023433.bin,19.1562055239,19.1562055239
23434,23434,0023434.bin,454.212929133,454.212929133
23439,23439,0023439.bin,50.8164884882,50.8164884882
23450,23450,0023450.bin,59.7210945681,59.7210945681
23458,23458,0023458.bin,1106.88329886,1106.88329886
23460,23460,0023460.bin,160.94209316,160.94209316
23462,23462,0023462.bin,105.065747067,105.065747067
23465,23465,0023465.bin,20.507479915,20.507479915
23500,23500,0023500.bin,27.7466773523,27.7466773523
23516,23516,0023516.bin,5.4039848697,5.4039848697
23521,23521,0023521.bin,15.7961838992,15.7961838992
23526,23526,0023526.bin,61.3832805104,61.3832805104
23551,23551,0023551.bin,103.299482713,103.299482713
23552,23552,0023552.bin,4.08760563125,4.08760563125
23554,23554,0023554.bin,17.2165735158,17.2165735158
23558,23558,0023558.bin,197.522607552,197.522607552
23568,23568,0023568.bin,15.1034813092,15.1034813092
23582,23582,0023582.bin,46.1062209491,46.1062209491
23587,23587,0023587.bin,32.3893474477,32.3893474477
23590,23590,0023590.bin,29.5141038865,29.5141038865
23598,23598,0023598.bin,92.3506733585,92.3506733585
23611,23611,0023611.bin,11.5354490107,11.5354490107
23617,23617,0023617.bin,83.4154374099,83.4154374099
23618,23618,0023618.bin,45.3450857864,45.3450857864
23629,23629,0023629.bin,56.15307914,56.15307914
23631,23631,0023631.bin,95.9554705493,95.9554705493
23644,23644,0023644.bin,83.7964848694,83.7964848694
23645,23645,0023645.bin,58.8193368146,58.8193368146
23646,23646,0023646.bin,36.9618579505,36.9618579505
23658,23658,0023658.bin,444.920351288,444.920351288
23662,23662,0023662.bin,105.480754442,105.480754442
23669,23669,0023669.bin,9.28367871656,9.28367871656
23672,23672,0023672.bin,156.195683737,156.195683737
23675,23675,0023675.bin,116.081983928,116.081983928
23680,23680,0023680.bin,24.2140668555,24.2140668555
23683,23683,0023683.bin,24.8376052294,24.8376052294
23687,23687,0023687.bin,191.4605593,191.4605593
23696,23696,0023696.bin,11.1544046205,11.1544046205
23705,23705,0023705.bin,15.2074005214,15.2074005214
23714,23714,0023714.bin,12.4014762964,12.4014762964
23717,23717,0023717.bin,47.9777042963,47.9777042963
23718,23718,0023718.bin,213.212847679,213.212847679
23735,23735,0023735.bin,69.6630582651,69.6630582651
23748,23748,0023748.bin,11.5354555061,11.5354555061
23753,23753,0023753.bin,37.9309748379,37.9309748379
23754,23754,0023754.bin,360.612872223,360.612872223
23760,23760,0023760.bin,165.341560724,165.341560724
23764,23764,0023764.bin,1.73198079055,1.73198079055
23767,23767,0023767.bin,1.628127517,1.628127517
23774,23774,0023774.bin,11.3272920099,11.3272920099
23795,23795,0023795.bin,1711.64710339,1711.64710339
23798,23798,0023798.bin,54.8020223953,54.8020223953
23822,23822,0023822.bin,7.06671354189,7.06671354189
23832,23832,0023832.bin,121.035471916,121.035471916
23848,23848,0023848.bin,11.916468701,11.916468701
23860,23860,0023860.bin,123.495156269,123.495156269
23862,23862,0023862.bin,20.6460430976,20.6460430976
23863,23863,0023863.bin,77.3878707569,77.3878707569
23873,23873,0023873.bin,51.4419060338,51.4419060338
23876,23876,0023876.bin,14.1335304468,14.1335304468
23887,23887,0023887.bin,11.5700742855,11.5700742855
23898,23898,0023898.bin,22.8284238043,22.8284238043
23912,23912,0023912.bin,36.9965942901,36.9965942901
23919,23919,0023919.bin,171.888369662,171.888369662
23923,23923,0023923.bin,14.4798702144,14.4798702144
23925,23925,0023925.bin,35.7494328818,35.7494328818
23931,23931,0023931.bin,99.4850007553,99.4850007553
23960,23960,0023960.bin,136.415081311,136.415081311
23965,23965,0023965.bin,118.957221104,118.957221104
23973,23973,0023973.bin,16.1080640891,16.1080640891
23976,23976,0023976.bin,30.3108816418,30.3108816418
23982,23982,0023982.bin,28.0938607528,28.0938607528
23985,23985,0023985.bin,14.6531246066,14.6531246066
24006,24006,0024006.bin,53.5547710695,53.5547710695
24014,24014,0024014.bin,30.2410811007,30.2410811007
24027,24027,0024027.bin,19.6414547206,19.6414547206
24040,24040,0024040.bin,109.708090392,109.708090392
24049,24049,0024049.bin,9.73412433143,9.73412433143
24052,24052,0024052.bin,79.8821764421,79.8821764421
24057,24057,0024057.bin,21.3042019048,21.3042019048
24065,24065,0024065.bin,111.613277006,111.613277006
24066,24066,0024066.bin,58.6125695688,58.6125695688
24067,24067,0024067.bin,3.2216002916,3.2216002916
24070,24070,0024070.bin,4.91902353718,4.91902353718
24084,24084,0024084.bin,7.51707000833,7.51707000833
24095,24095,0024095.bin,57.5040804005,57.5040804005
24101,24101,0024101.bin,20.1610306209,20.1610306209
24105,24105,0024105.bin,354.446582397,354.446582397
24113,24113,0024113.bin,52.4463021631,52.4463021631
24119,24119,0024119.bin,17.8747627376,17.8747627376
24121,24121,0024121.bin,24.3872639876,24.3872639876
24124,24124,0024124.bin,9.63018697931,9.63018697931
24130,24130,0024130.bin,23.4865624782,23.4865624782
24141,24141,0024141.bin,56.7419586339,56.7419586339
24143,24143,0024143.bin,109.11888665,109.11888665
24146,24146,0024146.bin,30.2415691123,30.2415691123
24149,24149,0024149.bin,247.371412401,247.371412401
24155,24155,0024155.bin,6.16609012123,6.16609012123
24157,24157,0024157.bin,23.7285659177,23.7285659177
24165,24165,0024165.bin,29.4437765651,29.4437765651
24169,24169,0024169.bin,338.435266428,338.435266428
24170,24170,0024170.bin,66.5453849437,66.5453849437
24182,24182,0024182.bin,1116.96253281,1116.96253281
24184,24184,0024184.bin,58.6818625209,58.6818625209
24186,24186,0024186.bin,75.3441272249,75.3441272249
24191,24191,0024191.bin,77.2484493744,77.2484493744
24196,24196,0024196.bin,14.2720953756,14.2720953756
24207,24207,0024207.bin,19.0871424894,19.0871424894
24219,24219,0024219.bin,83.7619272409,83.7619272409
24223,24223,0024223.bin,93.2532936108,93.2532936108
24228,24228,0024228.bin,54.8018556339,54.8018556339
24229,24229,0024229.bin,36.1652178045,36.1652178045
24231,24231,0024231.bin,6.37394582854,6.37394582854
24250,24250,0024250.bin,6.02753555816,6.02753555816
24256,24256,0024256.bin,28.8906034752,28.8906034752
24261,24261,0024261.bin,232.094731888,232.094731888
24263,24263,0024263.bin,24.006202986,24.006202986
24269,24269,0024269.bin,107.768006191,107.768006191
24271,24271,0024271.bin,0.692820154487,0.692820154487
24275,24275,0024275.bin,48.0470679478,48.0470679478
24281,24281,0024281.bin,22.2741666885,22.2741666885
24283,24283,0024283.bin,214.185390244,214.185390244
24287,24287,0024287.bin,134.753507631,134.753507631
24299,24299,0024299.bin,150.376640009,150.376640009
24311,24311,0024311.bin,24.3179825347,24.3179825347
24316,24316,0024316.bin,13.2328624261,13.2328624261
24317,24317,0024317.bin,176.773081102,176.773081102
24321,24321,0024321.bin,239.646468375,239.646468375
24323,24323,0024323.bin,15.2766751231,15.2766751231
24328,24328,0024328.bin,9.49163222568,9.49163222568
24330,24330,0024330.bin,26.880882754,26.880882754
24335,24335,0024335.bin,8.34817444049,8.34817444049
24336,24336,0024336.bin,53.6580343588,53.6580343588
24339,24339,0024339.bin,33.4285755436,33.4285755436
24342,24342,0024342.bin,100.805288407,100.805288407
24353,24353,0024353.bin,12.3666924446,12.3666924446
24355,24355,0024355.bin,131.530703201,131.530703201
24358,24358,0024358.bin,107.49106398,107.49106398
24359,24359,0024359.bin,35.8879030587,35.8879030587
24371,24371,0024371.bin,85.8404334364,85.8404334364
24383,24383,0024383.bin,10.0112508668,10.0112508668
